Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM,Protein
Internal Stds_neg,180821_Smp_MS7C1175m_A,"Trehalose, 13C",12.52,15166557,0,1516376,0.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS7C1175m_B,"Trehalose, 13C",12.51,13798828,0,1517627,0.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS7C1175m_C,"Trehalose, 13C",12.55,15642492,0,1775767,1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS7C1DCM_A,"Trehalose, 13C",12.51,15114835,0,1723788,0,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS7C1DCM_B,"Trehalose, 13C",12.54,16886354,0,1838051,0.2,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS7C1DCM_C,"Trehalose, 13C",12.51,18877110,0,1994096,-0.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS8C115m_A,"Trehalose, 13C",12.53,16456780,0,1682482,0.3,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS8C115m_B,"Trehalose, 13C",12.54,15045502,0,1587611,0.7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS8C115m_C,"Trehalose, 13C",12.46,34856112,0,3475179,0,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS8C1175m_A,"Trehalose, 13C",12.48,32858270,185898,3703527,0.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS8C1175m_B,"Trehalose, 13C",12.51,52603232,0,5554113,0.3,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS8C1175m_C,"Trehalose, 13C",12.48,37906132,0,4128030,-0.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS8C1DCM_A,"Trehalose, 13C",12.48,37086340,0,3815780,-0.4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS8C1DCM_B,"Trehalose, 13C",12.48,42589444,0,4264354,0.2,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS8C1DCM_C,"Trehalose, 13C",12.55,12653642,0,1434500,0.6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS9C215m_A,"Trehalose, 13C",12.54,14196355,0,1569651,0.4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS9C215m_B,"Trehalose, 13C",12.49,37301960,0,3697723,-0.4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS9C215m_C,"Trehalose, 13C",12.51,13760910,0,1390552,0.6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS9C2175m_A,"Trehalose, 13C",12.5,35263712,0,3750146,0.2,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS9C2175m_B,"Trehalose, 13C",12.54,15994945,0,1685309,0.8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS9C2175m_C,"Trehalose, 13C",12.54,12121820,0,1325609,0.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS9C2DCM_A,"Trehalose, 13C",12.48,39823064,0,4087150,-0.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS9C2DCM_B,"Trehalose, 13C",12.52,14227011,0,1582913,0.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS9C2DCM_C,"Trehalose, 13C",12.49,41409628,13755,4697064,-0.1,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix1InH2O_1,"Succinic Acid, D4",11.81,0,0,0,#N/A,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix1InH2O_2,"Succinic Acid, D4",11.74,0,0,0,#N/A,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix1InH2O_3,"Succinic Acid, D4",11.73,0,0,0,#N/A,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix1InMatrix_1,"Succinic Acid, D4",13.07,76187040,0,8407790,-8.1,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix1InMatrix_2,"Succinic Acid, D4",12.96,75038840,0,9716900,-8.6,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix1InMatrix_3,"Succinic Acid, D4",12.76,74981920,0,9562438,-8.4,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix2InH2O_1,"Succinic Acid, D4",11.84,0,0,0,#N/A,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix2InH2O_2,"Succinic Acid, D4",11.69,0,0,0,#N/A,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix2InH2O_3,"Succinic Acid, D4",11.62,0,0,0,#N/A,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix2InMatrix_1,"Succinic Acid, D4",13.12,108142288,0,11275235,-7.9,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix2InMatrix_2,"Succinic Acid, D4",12.99,61443720,0,10043423,-5.9,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix2InMatrix_3,"Succinic Acid, D4",12.75,77733488,0,9102912,-8.8,Internal Stds_neg
Internal Stds_neg,180821_Std_H2OInMatrix_1,"Succinic Acid, D4",13.13,98904680,853597,9994905,-7.2,Internal Stds_neg
Internal Stds_neg,180821_Std_H2OInMatrix_2,"Succinic Acid, D4",12.93,62335452,829279,9826743,-8.7,Internal Stds_neg
Internal Stds_neg,180821_Std_H2OInMatrix_3,"Succinic Acid, D4",12.72,70263416,291601,8795754,-8.5,Internal Stds_neg
Internal Stds_neg,180821_Blk_FilterBlank_1,"Succinic Acid, D4",12.51,68545600,0,5720832,-8.2,Internal Stds_neg
Internal Stds_neg,180821_Blk_MQBlk_1,"Succinic Acid, D4",13.07,38428812,0,3891614,-7.1,Internal Stds_neg
Internal Stds_neg,180821_Blk_MQBlk_2,"Succinic Acid, D4",12.96,45931756,120760,4603836,-8.1,Internal Stds_neg
Internal Stds_neg,180821_Blk_MQBlk_3,"Succinic Acid, D4",12.7,57617696,0,5472683,-8.4,Internal Stds_neg
Internal Stds_neg,180821_Blk_SWBlk_1,"Succinic Acid, D4",13.25,39200508,365383,5028745,-7.2,Internal Stds_neg
Internal Stds_neg,180821_Blk_SWBlk_2,"Succinic Acid, D4",13.13,49405584,0,6008162,-7.9,Internal Stds_neg
Internal Stds_neg,180821_Blk_SWBlk_3,"Succinic Acid, D4",12.88,51995940,387568,7143781,-8.3,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Full1,"Succinic Acid, D4",13.2,90694840,0,8830052,-7.4,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Full2,"Succinic Acid, D4",13.22,30578278,279183,4268019,-7.5,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Full3,"Succinic Acid, D4",13.17,39981604,0,5801470,-7.3,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Full4,"Succinic Acid, D4",13.08,44218496,0,5961433,-7.8,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Full5,"Succinic Acid, D4",12.92,52702984,495389,7238193,-8,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Full6,"Succinic Acid, D4",12.83,57624220,0,7293972,-8.2,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Half1,"Succinic Acid, D4",13.14,47701356,0,3940854,-7,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Half2,"Succinic Acid, D4",13.17,15410442,0,1793992,-8,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Half3,"Succinic Acid, D4",13.13,19549350,0,2046225,-7.1,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Half4,"Succinic Acid, D4",13.05,24624934,0,2604696,-7.9,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Half5,"Succinic Acid, D4",12.84,25715538,0,2629774,-7.7,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Half6,"Succinic Acid, D4",12.76,31965978,0,3150258,-8,Internal Stds_neg
Internal Stds_neg,180821_Poo_MesoScopeQC_1,"Succinic Acid, D4",13.25,30468772,0,4543248,-7.8,Internal Stds_neg
Internal Stds_neg,180821_Poo_MesoScopeQC_2,"Succinic Acid, D4",13.22,33090024,0,4631753,-7.5,Internal Stds_neg
Internal Stds_neg,180821_Poo_MesoScopeQC_3,"Succinic Acid, D4",13.16,38191952,0,4980968,-7.2,Internal Stds_neg
Internal Stds_neg,180821_Poo_MesoScopeQC_4,"Succinic Acid, D4",13.16,47576492,0,6685534,-7.8,Internal Stds_neg
Internal Stds_neg,180821_Poo_MesoScopeQC_5,"Succinic Acid, D4",12.94,50223508,630733,6727643,-8,Internal Stds_neg
Internal Stds_neg,180821_Poo_MesoScopeQC_6,"Succinic Acid, D4",12.87,55545928,0,7145684,-8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS10C215m_A,"Succinic Acid, D4",13.3,33775468,91342,4175655,-7.7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS10C215m_B,"Succinic Acid, D4",12.71,62539800,443374,7066878,-8.4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS10C215m_C,"Succinic Acid, D4",13.06,46861120,314870,6287565,-7.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS10C2175m_A,"Succinic Acid, D4",12.68,57931108,0,6309824,-8.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS10C2175m_B,"Succinic Acid, D4",12.87,55566292,124239,6783014,-7.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS10C2175m_C,"Succinic Acid, D4",13.22,38841608,324812,5141350,-7.3,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS10C2DCM_A,"Succinic Acid, D4",12.87,55664220,0,6895703,-7.6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS10C2DCM_B,"Succinic Acid, D4",12.65,63555104,0,6439423,-8.2,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS10C2DCM_C,"Succinic Acid, D4",12.85,57107836,0,6701360,-8.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C215m_A,"Succinic Acid, D4",13.16,37439464,0,4902868,-7.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C215m_B,"Succinic Acid, D4",13.2,33169682,109800,4933873,-7.2,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C215m_C,"Succinic Acid, D4",13.16,40969188,0,5609464,-7.4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C2175m_A,"Succinic Acid, D4",12.89,32557996,2060478,7819824,-6.4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C2175m_B,"Succinic Acid, D4",13.19,37392484,137668,5268422,-7.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C2175m_C,"Succinic Acid, D4",13.07,48331864,405343,6350874,-8.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C2DCM_A,"Succinic Acid, D4",12.93,62331960,0,7800600,-8.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C2DCM_B,"Succinic Acid, D4",13.26,34626956,0,4740733,-7.6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C2DCM_C,"Succinic Acid, D4",12.87,53644148,86718,7193802,-8.3,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C115m_A,"Succinic Acid, D4",12.9,54398524,468158,7300828,-7.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C115m_B,"Succinic Acid, D4",12.75,65954472,38590,8357019,-8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C115m_C,"Succinic Acid, D4",12.95,58289368,167488,6343998,-8.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C1175m_A,"Succinic Acid, D4",13.23,33879856,0,4379063,-7.8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C1175m_B,"Succinic Acid, D4",12.88,60864804,0,6695530,-7.7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C1175m_C,"Succinic Acid, D4",13.08,48916020,0,5886015,-8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C1DCM_A,"Succinic Acid, D4",13.17,32367310,199095,4226409,-7.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C1DCM_B,"Succinic Acid, D4",12.91,64338372,0,6443423,-8.7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C1DCM_C,"Succinic Acid, D4",12.94,63741792,0,7162280,-8.8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C2175m_A,"Succinic Acid, D4",13.2,33515970,0,4635901,-7.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C2175m_B,"Succinic Acid, D4",13.16,37881252,0,4689496,-7.3,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C2175m_C,"Succinic Acid, D4",13.1,44678192,0,5913929,-8.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C2DCM_A,"Succinic Acid, D4",13.14,37252864,0,4925324,-7.3,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C2DCM_B,"Succinic Acid, D4",13.05,47081956,0,5673864,-7.7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C2DCM_C,"Succinic Acid, D4",13.06,46348312,0,5646915,-7.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C315m_A,"Succinic Acid, D4",12.96,46032096,600936,6168968,-8.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C315m_B,"Succinic Acid, D4",13.23,34475604,0,4640983,-8.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C315m_C,"Succinic Acid, D4",12.91,54906812,0,5843334,-8.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C215m_A,"Succinic Acid, D4",12.68,67340904,0,7810279,-8.4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C215m_B,"Succinic Acid, D4",13.13,48842560,160408,6627874,-7.7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C215m_C,"Succinic Acid, D4",13.08,45136928,0,5584722,-7.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C2175m_A,"Succinic Acid, D4",13.1,44359072,663075,5776030,-8.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C2175m_B,"Succinic Acid, D4",12.87,54691192,422528,6453514,-7.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C2175m_C,"Succinic Acid, D4",13.19,30757068,0,4085950,-7.2,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C2DCM_A,"Succinic Acid, D4",13.22,34359928,0,4519295,-7.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C2DCM_B,"Succinic Acid, D4",12.77,68880168,354770,7641220,-7.8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C2DCM_C,"Succinic Acid, D4",13.12,96942288,1467393,12979857,-7.7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS4C115m_A,"Succinic Acid, D4",13.22,78300400,0,8686352,-7.4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS4C115m_B,"Succinic Acid, D4",12.88,56353380,0,7351382,-8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS4C115m_C,"Succinic Acid, D4",12.65,61529012,0,7550320,-8.3,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS4C1175m_A,"Succinic Acid, D4",13.22,31411086,291543,4295024,-7.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS4C1175m_B,"Succinic Acid, D4",13.17,39555704,0,5311980,-7.3,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS4C1175m_C,"Succinic Acid, D4",12.92,53733032,0,6097898,-8.8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS4C1DCM_A,"Succinic Acid, D4",13.19,38234892,0,5271173,-7.4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS4C1DCM_B,"Succinic Acid, D4",13.23,31090290,20162,4265147,-7.8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS4C1DCM_C,"Succinic Acid, D4",13.1,43967352,0,6017219,-8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS5C115m_A,"Succinic Acid, D4",12.91,43798264,0,7252312,-8.6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS5C115m_B,"Succinic Acid, D4",13.22,39127004,0,5111032,-7.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS5C115m_C,"Succinic Acid, D4",13.08,46289288,0,6185783,-8.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS5C1175m_A,"Succinic Acid, D4",13.23,35879248,0,4601439,-7.3,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS5C1175m_B,"Succinic Acid, D4",13.06,48803888,0,6186735,-8.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS5C1175m_C,"Succinic Acid, D4",12.66,65600988,729753,7459757,-8.3,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS5C1DCM_A,"Succinic Acid, D4",12.94,80467536,0,8050461,-8.8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS5C1DCM_B,"Succinic Acid, D4",13.25,80221488,205883,8044424,-7.8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS5C1DCM_C,"Succinic Acid, D4",12.74,75420272,677777,9721969,-8.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS6C315m_A,"Succinic Acid, D4",13.16,38478464,150910,5352224,-7.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS6C315m_B,"Succinic Acid, D4",13.11,47837900,0,6121066,-8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS6C315m_C,"Succinic Acid, D4",13.06,46042888,0,6248438,-7.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS6C3175m_A,"Succinic Acid, D4",12.69,64293600,0,7534370,-8.2,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS6C3175m_B,"Succinic Acid, D4",12.88,56485740,0,7161811,-7.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS6C3175m_C,"Succinic Acid, D4",13.28,90287272,0,9076852,-7.7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS6C3DCM_A,"Succinic Acid, D4",13.21,37244144,0,5266823,-7.3,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS6C3DCM_B,"Succinic Acid, D4",13.25,38942320,0,5177404,-7.8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS6C3DCM_C,"Succinic Acid, D4",12.96,79795944,209879,9882257,-8.4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS7C115m_A,"Succinic Acid, D4",13.11,43937532,0,6248894,-7.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS7C115m_B,"Succinic Acid, D4",13.3,87180744,463480,9007616,-7.7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS7C115m_C,"Succinic Acid, D4",13.13,43710692,0,5978691,-7.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS7C1175m_A,"Succinic Acid, D4",13.12,45055500,0,5841610,-7.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS7C1175m_B,"Succinic Acid, D4",13.25,35823128,0,4758250,-7.6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS7C1175m_C,"Succinic Acid, D4",13.16,36575616,0,4675341,-7.2,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS7C1DCM_A,"Succinic Acid, D4",13.13,44376316,251885,5997509,-8.2,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS7C1DCM_B,"Succinic Acid, D4",13.1,49515496,0,6713271,-7.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS7C1DCM_C,"Succinic Acid, D4",12.96,55183508,0,6669272,-8.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS8C115m_A,"Succinic Acid, D4",13.12,50632992,527539,6406180,-7.8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS8C115m_B,"Succinic Acid, D4",13.25,40803888,0,5326796,-7.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS8C115m_C,"Succinic Acid, D4",12.79,61360744,711125,7799414,-8.2,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS8C1175m_A,"Succinic Acid, D4",12.8,67939200,148250,9384327,-8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS8C1175m_B,"Succinic Acid, D4",12.87,100818376,1022861,12485990,-8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS8C1175m_C,"Succinic Acid, D4",12.76,73773464,420848,9635734,-8.2,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS8C1DCM_A,"Succinic Acid, D4",12.68,66943624,0,7898211,-8.6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS8C1DCM_B,"Succinic Acid, D4",12.77,73414560,0,8932523,-8.2,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS8C1DCM_C,"Succinic Acid, D4",13.28,46070164,0,5070542,-7.7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS9C215m_A,"Succinic Acid, D4",13.13,45307948,0,5982489,-7.7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS9C215m_B,"Succinic Acid, D4",12.66,64370392,0,6689010,-8.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS9C215m_C,"Succinic Acid, D4",13.19,35859684,0,5017936,-7.7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS9C2175m_A,"Succinic Acid, D4",12.81,61028324,875818,7768307,-8.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS9C2175m_B,"Succinic Acid, D4",13.17,37856328,359550,5095619,-7.2,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS9C2175m_C,"Succinic Acid, D4",13.28,39516684,259344,5137455,-7.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS9C2DCM_A,"Succinic Acid, D4",12.82,73731264,91186,9948096,-8.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS9C2DCM_B,"Succinic Acid, D4",13.22,39593492,0,5715342,-7.2,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS9C2DCM_C,"Succinic Acid, D4",12.77,75222416,30963,9482674,-8.4,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix1InH2O_1,"Sulfoacetic Acid, 13C2",13.66,0,0,0,#N/A,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix1InH2O_2,"Sulfoacetic Acid, 13C2",13.79,0,0,0,#N/A,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix1InH2O_3,"Sulfoacetic Acid, 13C2",13.75,0,0,0,#N/A,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix1InMatrix_1,"Sulfoacetic Acid, 13C2",14.42,5619043,0,1058813,-6.5,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix1InMatrix_2,"Sulfoacetic Acid, 13C2",14.3,6137009,0,1423574,-7.5,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix1InMatrix_3,"Sulfoacetic Acid, 13C2",14.19,8912528,0,1969828,-6.4,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix2InH2O_1,"Sulfoacetic Acid, 13C2",13.79,0,0,0,#N/A,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix2InH2O_2,"Sulfoacetic Acid, 13C2",13.76,0,0,0,#N/A,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix2InH2O_3,"Sulfoacetic Acid, 13C2",13.7,0,0,0,#N/A,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix2InMatrix_1,"Sulfoacetic Acid, 13C2",14.45,5118969,0,1053113,-6.1,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix2InMatrix_2,"Sulfoacetic Acid, 13C2",14.33,7236769,0,1433527,-7.6,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix2InMatrix_3,"Sulfoacetic Acid, 13C2",14.21,7377125,0,1669557,-6.7,Internal Stds_neg
Internal Stds_neg,180821_Std_H2OInMatrix_1,"Sulfoacetic Acid, 13C2",14.48,5901858,0,1217810,-6.1,Internal Stds_neg
Internal Stds_neg,180821_Std_H2OInMatrix_2,"Sulfoacetic Acid, 13C2",14.27,6905022,0,1433372,-7.6,Internal Stds_neg
Internal Stds_neg,180821_Std_H2OInMatrix_3,"Sulfoacetic Acid, 13C2",14.16,8004284,0,1620537,-7.1,Internal Stds_neg
Internal Stds_neg,180821_Blk_FilterBlank_1,"Sulfoacetic Acid, 13C2",14.59,25191766,0,3880151,-6.7,Internal Stds_neg
Internal Stds_neg,180821_Blk_MQBlk_1,"Sulfoacetic Acid, 13C2",15.04,6209448,0,757869,-5.7,Internal Stds_neg
Internal Stds_neg,180821_Blk_MQBlk_2,"Sulfoacetic Acid, 13C2",14.9,7134298,0,779708,-6.7,Internal Stds_neg
Internal Stds_neg,180821_Blk_MQBlk_3,"Sulfoacetic Acid, 13C2",14.67,14150883,0,1514027,-6.8,Internal Stds_neg
Internal Stds_neg,180821_Blk_SWBlk_1,"Sulfoacetic Acid, 13C2",14.71,5172901,0,1026921,-5.7,Internal Stds_neg
Internal Stds_neg,180821_Blk_SWBlk_2,"Sulfoacetic Acid, 13C2",14.58,5694852,0,1151365,-6.8,Internal Stds_neg
Internal Stds_neg,180821_Blk_SWBlk_3,"Sulfoacetic Acid, 13C2",14.32,8466392,0,1940536,-6.9,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Full1,"Sulfoacetic Acid, 13C2",14.6,4302443,0,873958,-6.2,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Full2,"Sulfoacetic Acid, 13C2",14.64,5098046,0,1030724,-6.4,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Full3,"Sulfoacetic Acid, 13C2",14.58,5976344,0,1309134,-5.9,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Full4,"Sulfoacetic Acid, 13C2",14.49,5193083,0,977762,-6,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Full5,"Sulfoacetic Acid, 13C2",14.33,7254927,0,1676530,-6.8,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Full6,"Sulfoacetic Acid, 13C2",14.27,7756728,0,1546898,-6.6,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Half1,"Sulfoacetic Acid, 13C2",14.74,3051155,0,594461,-5.5,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Half2,"Sulfoacetic Acid, 13C2",14.76,3054624,0,576691,-6.4,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Half3,"Sulfoacetic Acid, 13C2",14.7,2685665,0,595550,-5.4,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Half4,"Sulfoacetic Acid, 13C2",14.61,3204995,0,635280,-6.4,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Half5,"Sulfoacetic Acid, 13C2",14.45,4566927,0,908257,-6.1,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Half6,"Sulfoacetic Acid, 13C2",14.4,4545519,0,921436,-6.1,Internal Stds_neg
Internal Stds_neg,180821_Poo_MesoScopeQC_1,"Sulfoacetic Acid, 13C2",14.52,4962996,0,1328026,-7,Internal Stds_neg
Internal Stds_neg,180821_Poo_MesoScopeQC_2,"Sulfoacetic Acid, 13C2",14.56,4751311,0,975005,-6.2,Internal Stds_neg
Internal Stds_neg,180821_Poo_MesoScopeQC_3,"Sulfoacetic Acid, 13C2",14.58,5765378,0,1309514,-5.3,Internal Stds_neg
